Category,Name,MRP,Discount_Percentage,Available_Quantity,Discounted_Selling_Price,weight_In_Gms,Out_Of_Stock,Quantity,Discount_Amount,Discount %,Total Revenue,Price_Per_Gms,MRP Category
Paan Corner,Nivea Body Shea Smooth with Shea Butter for Dry Skin,42500.0,20.0,5,34000.0,400.0,FALSE,9,8500.0,1.0,3600.0,85.00,High
Paan Corner,Neutrogena Deep Clean Facial Cleanser,13000.0,0.0,4,13000.0,50.0,FALSE,50,0.0,1.0,2500.0,260.00,High
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 3.16 Burgundy",55000.0,0.0,3,55000.0,159.0,FALSE,172,0.0,1.0,27348.0,345.91,High
Paan Corner,Johnson's Baby Powder,23500.0,0.0,6,23500.0,400.0,FALSE,400,0.0,1.0,160000.0,58.75,High
Paan Corner,Bombay Shaving Company Charcoal Face Wash,24900.0,0.0,4,24900.0,100.0,FALSE,100,0.0,1.0,10000.0,249.00,High
Paan Corner,Colgate Kids 2+ Years Extra Soft Toothbrush,2000.0,0.0,3,2000.0,58.0,FALSE,1,0.0,1.0,58.0,34.48,Medium
Paan Corner,Veet Hair Removal Cream (Normal Skin),13500.0,5.0,6,12800.0,50.0,FALSE,50,700.0,1.0,2500.0,256.00,High
Paan Corner,Dove Daily Shine Shampoo,24000.0,0.0,4,24000.0,340.0,FALSE,340,0.0,1.0,115600.0,70.59,High
Paan Corner,L'Oreal Anti Hair Fall Conditioner,19900.0,0.0,6,19900.0,192.0,FALSE,192,0.0,1.0,36864.0,103.65,High
Paan Corner,Nivea Body Lotion Aloe Hydration For Normal Skin ,27500.0,10.0,6,24700.0,200.0,FALSE,200,2800.0,1.0,40000.0,123.50,High
Paan Corner,Pampers Pants - Large,154900.0,45.0,3,84900.0,82.0,FALSE,82,70000.0,1.0,6724.0,1035.37,High
Paan Corner,"Engage Urge Deodorant For Men, Citrus And Woody, Skin Friendly",19500.0,10.0,6,17400.0,150.0,FALSE,150,2100.0,1.0,22500.0,116.00,High
Paan Corner,Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner,37500.0,10.0,6,33400.0,340.0,FALSE,340,4100.0,1.0,115600.0,98.24,High
Paan Corner,Fem Fairness Natural Gold Skin Bleach,8500.0,7.0,4,7900.0,64.0,FALSE,64,600.0,1.0,4096.0,123.44,High
Paan Corner,Engage Deo Frost,19500.0,9.0,6,17600.0,150.0,FALSE,150,1900.0,1.0,22500.0,117.33,High
Paan Corner,Stayfree Secure XL Size Sanitary Napkins,11500.0,0.0,5,11500.0,1160.0,FALSE,20,0.0,0.9,23200.0,9.91,High
Paan Corner,Pampers Pants - Medium,69900.0,21.0,1,54900.0,50.0,FALSE,50,15000.0,1.0,2500.0,1098.00,High
Paan Corner,Pampers Active Baby Diapers New Born Extra Small ,109900.0,22.0,3,84900.0,72.0,FALSE,72,25000.0,1.0,5184.0,1179.17,High
Paan Corner,"Nivea Creme, All Season Multi-Purpose Cream",17500.0,9.0,6,15800.0,100.0,FALSE,100,1700.0,1.0,10000.0,158.00,High
Paan Corner,Woodwards Gripe Water ,5000.0,0.0,4,5000.0,130.0,FALSE,130,0.0,1.0,16900.0,38.46,High
Paan Corner,Clean & Clear Morning Energy Aqua Splash Face Wash,14500.0,9.0,5,13100.0,100.0,FALSE,100,1400.0,1.0,10000.0,131.00,High
Paan Corner,Sunsilk Lusciously Thick & Long Shampoo,55500.0,6.0,6,52100.0,650.0,FALSE,650,3400.0,1.0,422500.0,80.15,High
Paan Corner,Mamaearth Skin Correct Face Serum,59900.0,15.0,1,50900.0,30.0,FALSE,30,9000.0,1.0,900.0,1696.67,High
Paan Corner,Chik Hairfall Prevent Egg Shampoo,17800.0,0.0,6,17800.0,340.0,FALSE,340,0.0,1.0,115600.0,52.35,High
Paan Corner,Pantene Silky Smooth Care Shampoo,22500.0,6.0,3,21000.0,340.0,FALSE,340,1500.0,1.0,115600.0,61.76,High
Paan Corner,"Garnier Skin Naturals, Micellar Cleansing Water",19900.0,5.0,4,18900.0,125.0,FALSE,125,1000.0,1.0,15625.0,151.20,High
Paan Corner,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,19900.0,0.0,1,19900.0,150.0,FALSE,150,0.0,1.0,22500.0,132.67,High
Paan Corner,Pampers All Round Protection Pants - Medium,69900.0,17.0,6,57500.0,50.0,FALSE,50,12400.0,1.0,2500.0,1150.00,High
Paan Corner,Set Wet Deodrant Charm Avatar,19900.0,0.0,1,19900.0,150.0,FALSE,150,0.0,1.0,22500.0,132.67,High
Paan Corner,Nupur Heena Mehandi,19900.0,0.0,6,19900.0,500.0,FALSE,500,0.0,1.0,250000.0,39.80,High
Paan Corner,Head & Shoulders 2-in-1 Active Protect Shampoo,37500.0,9.0,6,33800.0,340.0,FALSE,340,3700.0,1.0,115600.0,99.41,High
Paan Corner,Gillette Mach 3 Turbo Cartridges,64900.0,10.0,6,57800.0,232.0,FALSE,4,7100.0,1.0,928.0,249.14,High
Paan Corner,TRESemme Smooth And Shine Conditioner,21000.0,13.0,1,18200.0,190.0,FALSE,190,2800.0,1.0,36100.0,95.79,High
Paan Corner,Bombay Shaving Company Sensitive Cartridges,37500.0,0.0,2,37500.0,116.0,FALSE,2,0.0,1.0,232.0,323.28,High
Paan Corner,Himalaya Baby Lotion,30000.0,12.0,1,26400.0,400.0,FALSE,400,3600.0,1.0,160000.0,66.00,High
Paan Corner,Old Spice Lime Lather Shaving Cream,7500.0,0.0,6,7500.0,70.0,FALSE,70,0.0,1.0,4900.0,107.14,High
Paan Corner,Colgate Sensitive Plus Anticavity Toothpaste ,14000.0,10.0,6,12600.0,70.0,FALSE,70,1400.0,1.0,4900.0,180.00,High
Paan Corner,Colgate Toothpaste For Kids Motu Oatlu,9300.0,0.0,6,9300.0,80.0,FALSE,80,0.0,1.0,6400.0,116.25,High
Paan Corner,Pantene Total Damage Care Shampoo,12000.0,0.0,6,12000.0,180.0,FALSE,180,0.0,1.0,32400.0,66.67,High
Paan Corner,Himalaya Moisturising Aloe Vera Facial Wipes,10000.0,10.0,6,9000.0,25.0,FALSE,25,1000.0,1.0,625.0,360.00,High
Paan Corner,Savlon Moisture Shield Hand Wash,6900.0,0.0,5,6900.0,200.0,FALSE,200,0.0,1.0,40000.0,34.50,High
Paan Corner,Pampers Active Baby Diapers New Born Extra Small,36000.0,10.0,6,32400.0,24.0,FALSE,24,3600.0,1.0,576.0,1350.00,High
Paan Corner,Himalaya Anti Dandruff Shampoo,26000.0,18.0,1,21300.0,400.0,FALSE,400,4700.0,1.0,160000.0,53.25,High
Paan Corner,Himalaya Anti Hair Fall Shampoo,49000.0,25.0,4,36700.0,700.0,FALSE,700,12300.0,1.0,490000.0,52.43,High
Paan Corner,Johnson's Baby Oil,20000.0,0.0,6,20000.0,200.0,FALSE,200,0.0,1.0,40000.0,100.00,High
Paan Corner,Vaseline Intensive Care Deep Moisture Body Lotion,32500.0,0.0,4,32500.0,400.0,FALSE,400,0.0,1.0,160000.0,81.25,High
Paan Corner,L'Oreal Paris Dream Lengths Conditioner,19900.0,0.0,1,19900.0,193.0,FALSE,193,0.0,1.0,37249.0,103.11,High
Paan Corner,Nivea Soft Light Moisturizing Cream,18500.0,15.0,6,15700.0,100.0,FALSE,100,2800.0,1.0,10000.0,157.00,High
Paan Corner,Whisper Ultra Soft XL+ Sanitary Pads,55500.0,0.0,1,55500.0,60.0,FALSE,60,0.0,1.0,3600.0,925.00,High
Paan Corner,Palmolive Feel The Massage Shower Gel,24900.0,20.0,6,19900.0,250.0,FALSE,250,5000.0,1.0,62500.0,79.60,High
Paan Corner,L'Oreal Paris Dream Lengths Conditioner,20900.0,0.0,3,20900.0,193.0,FALSE,193,0.0,1.0,37249.0,108.29,High
Paan Corner,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,28500.0,6.0,6,26600.0,340.0,FALSE,340,1900.0,1.0,115600.0,78.24,High
Paan Corner,Mamaearth Moisturizing Baby Bath Soap,24900.0,0.0,4,24900.0,150.0,FALSE,150,0.0,1.0,22500.0,166.00,High
Paan Corner,Listerine Original Mouthwash,15000.0,10.0,6,13500.0,250.0,FALSE,250,1500.0,1.0,62500.0,54.00,High
Paan Corner,Himalaya Gentle Baby Shampoo,17000.0,14.0,6,14600.0,200.0,FALSE,200,2400.0,1.0,40000.0,73.00,High
Paan Corner,Dove Dryness Care Shampoo,26800.0,5.0,1,25200.0,340.0,FALSE,340,1600.0,1.0,115600.0,74.12,High
Paan Corner,Dove Hair Fall Rescue Shampoo,28000.0,15.0,6,23600.0,340.0,FALSE,340,4400.0,1.0,115600.0,69.41,High
Paan Corner,Head & Shoulders Anti Dandruff Shampoo Cool Menthol,29500.0,9.0,6,26600.0,340.0,FALSE,340,2900.0,1.0,115600.0,78.24,High
Paan Corner,Bombay Shaving Company Defender Razor,34500.0,0.0,6,34500.0,58.0,FALSE,1,0.0,1.0,58.0,594.83,High
Paan Corner,"Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",36500.0,0.0,1,36500.0,340.0,FALSE,340,0.0,1.0,115600.0,107.35,High
Paan Corner,Himalaya Baby Nourishing Massage Oil,20000.0,20.0,2,16000.0,200.0,FALSE,250,4000.0,1.0,50000.0,80.00,High
Paan Corner,Himalaya Baby Powder,23500.0,20.0,6,18800.0,400.0,FALSE,400,4700.0,1.0,160000.0,47.00,High
Paan Corner,Fogg Paradise Fragrant Body Spray For Women ,25000.0,0.0,6,25000.0,150.0,FALSE,150,0.0,1.0,22500.0,166.67,High
Paan Corner,Revive Revive Liquid,7100.0,0.0,6,7100.0,200.0,FALSE,200,0.0,1.0,40000.0,35.50,High
Paan Corner,Pantene Hairfall Control Conditioner,19000.0,6.0,6,17800.0,200.0,FALSE,200,1200.0,1.0,40000.0,89.00,High
Paan Corner,Mamaearth Vitamin C Face Toner,39900.0,0.0,1,39900.0,200.0,FALSE,200,0.0,1.0,40000.0,199.50,High
Paan Corner,Himalaya Diaper Rash Cream,8000.0,10.0,2,7200.0,20.0,FALSE,20,800.0,1.0,400.0,360.00,High
Paan Corner,Fogg Royal Fragrance Spray,23000.0,0.0,4,23000.0,150.0,FALSE,120,0.0,1.0,18000.0,153.33,High
Paan Corner,Dove Pink Rosa Beauty Bathing Bar,24500.0,9.0,6,22100.0,100.0,FALSE,100,2400.0,1.0,10000.0,221.00,High
Paan Corner,Dove Dryness Care Conditioner Frizzy & Dry Hair,9000.0,6.0,4,8400.0,80.0,FALSE,80,600.0,1.0,6400.0,105.00,High
Paan Corner,Dettol Original Liquid Handwash Refill,10900.0,3.0,0,10500.0,750.0,TRUE,750,400.0,0.9,562500.0,14.00,High
Paan Corner,Parachute 100% Pure Coconut Oil,12300.0,0.0,0,12300.0,300.0,TRUE,300,0.0,1.0,90000.0,41.00,High
Paan Corner,Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings,3000.0,3.0,0,2900.0,406.0,TRUE,7,100.0,0.9,2842.0,7.14,Medium
Paan Corner,Dabur Gulabari Premium Rose Water,4800.0,2.0,0,4700.0,120.0,TRUE,120,100.0,1.0,14400.0,39.17,High
Paan Corner,Parachute Advansed Gold Coconut Hair Oil,21500.0,9.0,0,19400.0,400.0,TRUE,400,2100.0,1.0,160000.0,48.50,High
Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,9000.0,10.0,0,8100.0,150.0,TRUE,150,900.0,1.0,22500.0,54.00,High
Paan Corner,Godrej No.1 Bathing Soap – Lime & Aloe Vera,10000.0,16.0,0,8400.0,500.0,TRUE,100,1600.0,1.0,50000.0,16.80,High
Paan Corner,Sensodyne Sensitive Fresh Gel Toothpaste,11500.0,7.0,0,10600.0,75.0,TRUE,75,900.0,1.0,5625.0,141.33,High
Paan Corner,Whisper Bindazzz Nights XL + Sanitary Pad,9000.0,0.0,0,9000.0,406.0,TRUE,7,0.0,1.0,2842.0,22.17,High
Paan Corner,Whisper Choice Sanitary Pad ,3200.0,9.0,0,2900.0,406.0,TRUE,7,300.0,0.9,2842.0,7.14,Medium
Paan Corner,"Godrej No.1 Bathing Soap, Jasmine",8400.0,0.0,0,8400.0,400.0,TRUE,100,0.0,1.0,40000.0,21.00,High
Paan Corner,Gillette Venus Close & Clean Razor ,24900.0,7.0,0,23000.0,58.0,TRUE,1,1900.0,1.0,58.0,396.55,High
Paan Corner,Whisper Choice Regular Sanitary Pads,9000.0,3.0,0,8700.0,58.0,TRUE,20,300.0,1.0,1160.0,150.00,High
Paan Corner,Stayfree Secure Dry Cover Extra Large Sanitary Pad,4200.0,2.0,0,4100.0,406.0,TRUE,7,100.0,0.9,2842.0,10.10,High
Paan Corner,Oxylife Natural Radiance 5 Creme Bleach - With Active Oxygen,8200.0,9.0,0,7400.0,27.0,TRUE,27,800.0,1.0,729.0,274.07,High
Paan Corner,Clean & Clear Morning Energy Lemon Face Wash,14500.0,9.0,0,13100.0,100.0,TRUE,100,1400.0,1.0,10000.0,131.00,High
Paan Corner,Bajaj Almond Drops Hair Oil,6700.0,10.0,0,6000.0,100.0,TRUE,100,700.0,1.0,10000.0,60.00,High
Paan Corner,Bajaj Almond Drops Hair Oil Bottle,13000.0,7.0,0,12000.0,200.0,TRUE,200,1000.0,1.0,40000.0,60.00,High
Paan Corner,Whisper Bindazzz Night Sanitary Pads XL Plus,18500.0,0.0,0,18500.0,870.0,TRUE,15,0.0,1.0,13050.0,21.26,High
Paan Corner,Godrej Cinthol Lime Refreshing Deo Soap,11600.0,0.0,0,11600.0,400.0,TRUE,400,0.0,1.0,160000.0,29.00,High
Paan Corner,"MamyPoko Pants Standard Diapers, Extra Large (12 - 17 kg)",39900.0,7.0,0,36900.0,26.0,TRUE,26,3000.0,1.0,676.0,1419.23,High
Home & Cleaning,Surf Excel Stain Eraser,1800.0,0.0,1,1800.0,150.0,FALSE,150,0.0,0.9,22500.0,12.00,Low
Home & Cleaning,Colin Glass and Surface Cleaner Liquid Spray Regular,9600.0,7.0,6,8900.0,500.0,FALSE,500,700.0,0.9,250000.0,17.80,High
Home & Cleaning,A1 Biodegradable Garbage Dustbin Bags,6900.0,0.0,6,6900.0,30.0,FALSE,30,0.0,1.0,900.0,230.00,High
Home & Cleaning,"Mortein Cockroach Killer Spray, Crawling insect killer with Deep-Reach Nozzle",18900.0,5.0,2,17900.0,425.0,FALSE,425,1000.0,1.0,180625.0,42.12,High
Home & Cleaning,Pril Perfect Lime Dishwash Liquid,19000.0,7.0,4,17500.0,750.0,FALSE,750,1500.0,1.0,562500.0,23.33,High
Home & Cleaning,Dettol Antiseptic Disinfectant Liquid,6600.0,0.0,6,6600.0,125.0,FALSE,125,0.0,1.0,15625.0,52.80,High
Home & Cleaning,Godrej Aer Power Pocket Berry Rush,5500.0,0.0,3,5500.0,10.0,FALSE,10,0.0,1.0,100.0,550.00,High
Home & Cleaning,Hit Cockroach Killer Spray ,10100.0,2.0,4,9800.0,200.0,FALSE,200,300.0,1.0,40000.0,49.00,High
Home & Cleaning,Vim Dishwash Liquid Gel Lemon,18500.0,5.0,1,17500.0,750.0,FALSE,750,1000.0,1.0,562500.0,23.33,High
Home & Cleaning,"Harpic Disinfectant Toilet Cleaner Liquid, Original - 1 L",17800.0,0.0,6,17800.0,1000.0,FALSE,1,0.0,0.9,1000.0,17.80,High
Home & Cleaning,Odomos Mosquito Repellent Cream ,5000.0,8.0,6,4600.0,50.0,FALSE,50,400.0,1.0,2500.0,92.00,High
Home & Cleaning,Harpic Disinfectant Bathroom Cleaner Liquid Lemon,18900.0,5.0,6,17900.0,1000.0,FALSE,1,1000.0,0.9,1000.0,17.90,High
Home & Cleaning,Eveready AA pack of 10 ,15000.0,4.0,6,14300.0,580.0,FALSE,10,700.0,1.0,5800.0,24.66,High
Home & Cleaning,Cherry Blossom Liquid Wax Polish,9800.0,5.0,6,9300.0,75.0,FALSE,75,500.0,1.0,5625.0,124.00,High
Home & Cleaning,Gala Scrubber Cleaner Home Everyday Scrub,3500.0,2.0,6,3400.0,58.0,FALSE,1,100.0,1.0,58.0,58.62,Medium
Home & Cleaning,Hit Flower Lime Fragrance Insect Killer Spray,18200.0,3.0,6,17600.0,400.0,FALSE,400,600.0,1.0,160000.0,44.00,High
Home & Cleaning,Harpic Hygienic Toilet Cleaner Rim Block Jasmine,8200.0,6.0,4,7700.0,26.0,FALSE,26,500.0,1.0,676.0,296.15,High
Home & Cleaning,Om Bhakti - Pancha Deepa Oil ,19900.0,10.0,6,17900.0,1000.0,FALSE,1,2000.0,0.9,1000.0,17.90,High
Home & Cleaning,Ariel Complete Detergent Washing Powder 500 g  + 200 g Free,13500.0,0.0,6,13500.0,500.0,FALSE,500,0.0,1.0,250000.0,27.00,High
Home & Cleaning,Surf Excel Matic Top Load Detergent Powder,20000.0,6.0,1,18800.0,1000.0,FALSE,1,1200.0,1.0,1000.0,18.80,High
Home & Cleaning,Harpic Flushmatic In-Cistern Toilet Cleaner Blocks Marine,15400.0,7.0,4,14300.0,100.0,FALSE,100,1100.0,1.0,10000.0,143.00,High
Home & Cleaning,Eveready 1012 Carbon Zinc AAA Battery,15000.0,4.0,2,14300.0,580.0,FALSE,10,700.0,1.0,5800.0,24.66,High
Home & Cleaning,Surf Excel Matic Front Load Detergent Liquid,22500.0,1.0,6,22100.0,1000.0,FALSE,1,400.0,1.0,1000.0,22.10,High
Home & Cleaning,Origami Kitchen Towels 2 In 1 Quilted 2ply,14000.0,10.0,6,12600.0,116.0,FALSE,2,1400.0,1.0,232.0,108.62,High
Home & Cleaning,Oxi Green Phenyl - Pine ,8200.0,9.0,6,7400.0,1000.0,FALSE,1,800.0,0.9,1000.0,7.40,High
Home & Cleaning,Surf Excel Easy Wash Detergent Liquid,17000.0,0.0,6,16900.0,1000.0,FALSE,1,100.0,0.9,1000.0,16.90,High
Home & Cleaning,Uno Playing Card Game,14900.0,9.0,2,13500.0,58.0,FALSE,1,1400.0,1.0,58.0,232.76,High
Home & Cleaning,Chakaachak Mini Cloth Brush,4000.0,2.0,1,3900.0,58.0,FALSE,1,100.0,1.0,58.0,67.24,High
Home & Cleaning,Chakaachak Super Scrub Pad (Pack of 3),3500.0,2.0,2,3400.0,174.0,FALSE,3,100.0,1.0,522.0,19.54,Medium
Home & Cleaning,Colin Glass and Surface Cleaner Liquid Spray Regular,6200.0,6.0,5,5800.0,250.0,FALSE,250,400.0,1.0,62500.0,23.20,High
Home & Cleaning,Om Bhakti Cow Dung Cakes ,1600.0,0.0,6,1600.0,290.0,FALSE,5,0.0,0.8,1450.0,5.52,Low
Home & Cleaning,Dettol Antiseptic Liquid,3300.0,0.0,4,3300.0,60.0,FALSE,60,0.0,1.0,3600.0,55.00,Medium
Home & Cleaning,Harpic Hygienic Toilet Cleaner Rim Block Citrus,8200.0,6.0,6,7700.0,26.0,FALSE,26,500.0,1.0,676.0,296.15,High
Home & Cleaning,Eveready Ultima Alkaline AA Cell Battery-6 Pc Pack,21000.0,10.0,6,18900.0,348.0,FALSE,6,2100.0,1.0,2088.0,54.31,High
Home & Cleaning,Mangaldeep Rose Puja Agarbatti ,6500.0,9.0,4,5900.0,120.0,FALSE,120,600.0,1.0,14400.0,49.17,High
Home & Cleaning,Ariel Matic Top Load Detergent Washing Powder,22500.0,0.0,6,22500.0,1000.0,FALSE,1,0.0,1.0,1000.0,22.50,High
Home & Cleaning,Gala Cloth Poccha/Mop,12500.0,9.0,6,11300.0,58.0,FALSE,1,1200.0,1.0,58.0,194.83,High
Home & Cleaning,Chakaachak Floor Cleaning Pocha,5000.0,2.0,6,4900.0,58.0,FALSE,1,100.0,1.0,58.0,84.48,High
Home & Cleaning,Oxi Green Floor Cleaner - Floral,17900.0,10.0,6,16100.0,1000.0,FALSE,1,1800.0,0.9,1000.0,16.10,High
Home & Cleaning,"Godrej Aer Pocket, Bathroom Air Fragrance - Assorted Pack Of 3",16000.0,0.0,6,16000.0,30.0,FALSE,30,0.0,1.0,900.0,533.33,High
Home & Cleaning,Ariel Complete Detergent Washing Powder 1 kg + 500 g Free,28000.0,6.0,6,26300.0,1500.0,FALSE,1,1700.0,0.9,1500.0,17.53,High
Home & Cleaning,Chakaachak Sponge Scrubber (Pack of 2),4500.0,2.0,6,4400.0,116.0,FALSE,2,100.0,1.0,232.0,37.93,High
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Floral,10300.0,5.0,6,9700.0,500.0,FALSE,500,600.0,1.0,250000.0,19.40,High
Home & Cleaning,Harpic Germ & Stain Blaster Disinfectant Toilet Cleaner Floral,14800.0,7.0,6,13700.0,750.0,FALSE,750,1100.0,0.9,562500.0,18.27,High
Home & Cleaning,Hit Lime Fresh Flying Insect Killer,26900.0,0.0,6,26900.0,385.0,FALSE,385,0.0,1.0,148225.0,69.87,High
Home & Cleaning,Fevistik Super Glue Stick,4000.0,2.0,6,3900.0,15.0,FALSE,15,100.0,1.0,225.0,260.00,High
Home & Cleaning,Godrej Ezee Liquid Detergent,17500.0,0.0,6,17500.0,1000.0,FALSE,1,0.0,0.9,1000.0,17.50,High
Home & Cleaning,Odonil Air Fresher Buy 3 Get 1 Free,22500.0,5.0,3,21300.0,300.0,FALSE,300,1200.0,1.0,90000.0,71.00,High
Home & Cleaning,"""Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Fresh Blossom""",5500.0,0.0,6,5500.0,10.0,FALSE,10,0.0,1.0,100.0,550.00,High
Home & Cleaning,Genteel Liquid Detegrent,32000.0,0.0,6,32000.0,2000.0,FALSE,2,0.0,0.9,4000.0,16.00,High
Home & Cleaning,Scotch Brite Scrub Pad,7500.0,9.0,6,6800.0,290.0,FALSE,5,700.0,1.0,1450.0,23.45,High
Home & Cleaning,Shubh kart - Nirmal Eco Box Chandan Agarbatti - 100g,6500.0,13.0,5,5600.0,100.0,FALSE,100,900.0,1.0,10000.0,56.00,High
Home & Cleaning,Surf Excel Quick Wash,60000.0,8.0,1,54900.0,4000.0,FALSE,4,5100.0,0.9,16000.0,13.73,High
Home & Cleaning,Hem Mantra Masala Agarbatti,8500.0,7.0,1,7900.0,50.0,FALSE,50,600.0,1.0,2500.0,158.00,High
Home & Cleaning,Odonil Room Air Freshener Spray Lavender Mist,14900.0,5.0,4,14100.0,240.0,FALSE,240,800.0,1.0,57600.0,58.75,High
Home & Cleaning,Chakaachak Mega Star Toilet Brush,11000.0,2.0,4,10700.0,58.0,FALSE,1,300.0,1.0,58.0,184.48,High
Home & Cleaning,Om Bhakti Wick for Diya - Cotton Long Batti ,1900.0,0.0,4,1900.0,50.0,FALSE,50,0.0,1.0,2500.0,38.00,Low
Home & Cleaning,Origami Non-Woven Kitchen Towel,19000.0,14.0,4,16200.0,80.0,FALSE,80,2800.0,1.0,6400.0,202.50,High
Home & Cleaning,Shubh kart - Nirmal 5 in 1 Agarbatti Zipper - 150g,6500.0,13.0,6,5600.0,150.0,FALSE,150,900.0,1.0,22500.0,37.33,High
Home & Cleaning,Harpic Lemon Bathroom Cleaner ,9500.0,9.0,6,8600.0,500.0,FALSE,500,900.0,0.9,250000.0,17.20,High
Home & Cleaning,Scotch Brite Sponge Wipes,20000.0,0.0,2,20000.0,174.0,FALSE,3,0.0,1.0,522.0,114.94,High
Home & Cleaning,Godrej Aer Spray Fresh Lush Green,15000.0,16.0,2,12600.0,240.0,FALSE,240,2400.0,1.0,57600.0,52.50,High
Home & Cleaning,Oxi Green Phenyl Concentrate,20000.0,10.0,6,18000.0,1000.0,FALSE,1,2000.0,1.0,1000.0,18.00,High
Home & Cleaning,Oxi Green Max Force Green Concentrate,10700.0,10.0,3,9600.0,500.0,FALSE,500,1100.0,1.0,250000.0,19.20,High
Home & Cleaning,Godrej Aer Morning Misty Meadows Home Air Freshener,15000.0,0.0,4,14900.0,240.0,FALSE,240,100.0,1.0,57600.0,62.08,High
Home & Cleaning,Kiwi Dranex Drain Cleaner,13500.0,9.0,1,12200.0,348.0,FALSE,6,1300.0,1.0,2088.0,35.06,High
Home & Cleaning,Origami Disposable Spoons,8000.0,10.0,3,7200.0,1160.0,FALSE,20,800.0,0.9,23200.0,6.21,High
Home & Cleaning,Pril Bar Tub,5500.0,0.0,1,5500.0,500.0,FALSE,500,0.0,0.9,250000.0,11.00,High
Home & Cleaning,Om Bhakti Wick for Diya - Cotton Flower Batti ,1900.0,0.0,4,1900.0,60.0,FALSE,60,0.0,1.0,3600.0,31.67,Low
Home & Cleaning,Chakaachak Deluxe Dustpan Grey,6800.0,2.0,3,6600.0,58.0,FALSE,1,200.0,1.0,58.0,113.79,High
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Citrus,20500.0,8.0,3,18800.0,975.0,FALSE,975,1700.0,1.0,950625.0,19.28,High
Home & Cleaning,ScotchBrite Premium Kitchen Towels,15000.0,18.0,3,12300.0,174.0,FALSE,1,2700.0,1.0,174.0,70.69,High
Home & Cleaning,Vanish All in One Powder Detergent Booster,21000.0,10.0,2,18900.0,400.0,FALSE,400,2100.0,1.0,160000.0,47.25,High
Home & Cleaning,Good Knight Fabric Personal Mosquito Repellent Roll On,7500.0,0.0,3,7500.0,8.0,FALSE,8,0.0,1.0,64.0,937.50,High
Home & Cleaning,Gala Iron Bull Scrub Pad,14000.0,10.0,6,12600.0,174.0,FALSE,3,1400.0,1.0,522.0,72.41,High
Home & Cleaning,Tide Plus Extra Power Lemon & Mint Detergent Powder,21500.0,1.0,6,21100.0,2000.0,FALSE,2,400.0,0.9,4000.0,10.55,High
Home & Cleaning,Chakaachak Dustpan Grey,7000.0,2.0,5,6800.0,58.0,FALSE,1,200.0,1.0,58.0,117.24,High
Home & Cleaning,Mortein PowerGard Rat Kill Cake,6400.0,6.0,6,6000.0,100.0,FALSE,100,400.0,1.0,10000.0,60.00,High
Home & Cleaning,Odomos Mosquito Repellent Cream,2500.0,0.0,1,2500.0,23.0,FALSE,25,0.0,1.0,575.0,108.70,Medium
Home & Cleaning,Shubh kart - Nirmal Eco Box Sugandhi Mogra Agarbatti - 100g,6500.0,13.0,6,5600.0,100.0,FALSE,100,900.0,1.0,10000.0,56.00,High
Home & Cleaning,Cherry Blossom Wax Shoe Polish Black,6800.0,5.0,6,6400.0,40.0,FALSE,40,400.0,1.0,1600.0,160.00,High
Home & Cleaning,Origami Paper Plates,24000.0,15.0,5,20400.0,50.0,FALSE,50,3600.0,1.0,2500.0,408.00,High
Home & Cleaning,Gala Microfiber Magic Cloth 2-In-1,17500.0,9.0,6,15800.0,58.0,FALSE,1,1700.0,1.0,58.0,272.41,High
Home & Cleaning,Mr Muscle Dranex Drain Cleaner Kiwi,16000.0,6.0,4,14900.0,375.0,FALSE,375,1100.0,1.0,140625.0,39.73,High
Home & Cleaning,Lizol Disinfectant Surface & Floor Cleaner Liquid Jasmine,10300.0,5.0,6,9700.0,500.0,FALSE,500,600.0,1.0,250000.0,19.40,High
Home & Cleaning,Odonil Room Spray Air Freshener Citrus Fres,15000.0,12.0,4,13200.0,137.0,FALSE,137,1800.0,1.0,18769.0,96.35,High
Home & Cleaning,Scotch Brite Power Scrub Pad,5000.0,2.0,6,4900.0,58.0,FALSE,1,100.0,1.0,58.0,84.48,High
Home & Cleaning,Origami Good Karma Toilet Roll,27500.0,14.0,6,23400.0,232.0,FALSE,1,4100.0,1.0,232.0,100.86,High
Home & Cleaning,Shubh kart - Shubhkart Sambrani Cup Black 12n,8000.0,6.0,4,7500.0,696.0,FALSE,12,500.0,0.9,8352.0,10.78,High
Home & Cleaning,Gala Scrubber Pad,7500.0,9.0,5,6800.0,290.0,FALSE,5,700.0,1.0,1450.0,23.45,High
Home & Cleaning,Origami So Soft Tissue Roll Single - 340 Pulls 3 Ply,8000.0,0.0,1,8000.0,58.0,FALSE,1,0.0,1.0,58.0,137.93,High
